Data As Of,Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
09/27/2023,Oklahoma,2023,20,2023-05-20,776,726,10,156,21,33,,55,,,38,200,16,18,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,21,2023-05-27,733,682,,137,22,21,14,55,,,36,203,35,10,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,22,2023-06-03,787,721,,157,24,24,12,47,,,51,213,28,,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,23,2023-06-10,795,734,,159,19,25,13,50,,,48,218,30,12,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,24,2023-06-17,753,700,,141,19,24,11,61,,,41,222,25,,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,25,2023-06-24,759,707,,135,30,34,,55,,,42,215,32,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,26,2023-07-01,794,729,,151,18,28,,45,,,59,202,30,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,27,2023-07-08,764,708,,152,20,23,10,50,,12,76,199,22,,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,28,2023-07-15,780,718,10,146,20,33,15,54,,,53,181,37,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,29,2023-07-22,778,711,,149,27,15,,47,,,61,210,31,,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),
09/27/2023,Oklahoma,2023,30,2023-07-29,717,661,,163,24,29,,45,,,47,171,19,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,31,2023-08-05,752,686,,137,20,32,,54,,,70,200,19,10,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,32,2023-08-12,764,719,,165,17,22,,47,,,86,168,31,11,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,33,2023-08-19,739,681,,156,27,14,,43,,,65,194,26,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,34,2023-08-26,731,699,,160,22,25,10,47,,,80,159,27,12,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,35,2023-09-02,683,655,,160,19,21,,33,,,66,175,24,18,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,36,2023-09-09,632,616,10,133,11,19,,38,,,69,165,27,,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/27/2023,Oklahoma,2023,37,2023-09-16,449,448,,93,11,12,,38,,,42,129,20,14,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9)
09/27/2023,Oregon,2020,1,2020-01-04,737,683,,159,29,38,15,37,16,11,,139,50,0,0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,2,2020-01-11,764,686,,182,34,46,12,48,11,,,120,41,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,3,2020-01-18,769,702,,167,33,37,17,37,,,,139,28,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,4,2020-01-25,745,691,,146,25,37,18,51,14,,11,138,45,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,5,2020-02-01,728,662,,155,18,45,11,30,,,16,139,46,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,6,2020-02-08,727,672,,157,26,35,12,59,,,,145,43,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,7,2020-02-15,783,732,,165,23,56,15,43,,,11,158,41,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,8,2020-02-22,733,674,,162,24,29,13,46,12,13,,150,33,0,0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,9,2020-02-29,735,666,,146,21,46,12,39,12,,15,150,39,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,10,2020-03-07,788,716,,158,22,37,15,39,12,,12,148,49,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,11,2020-03-14,746,689,,149,34,44,19,35,18,13,,139,36,,,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/27/2023,Oregon,2020,12,2020-03-21,775,699,,156,18,41,17,62,,,11,127,39,,,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/27/2023,Oregon,2020,13,2020-03-28,768,717,,141,37,51,12,52,10,,18,147,51,14,14,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,14,2020-04-04,778,719,,161,28,41,15,28,10,,20,139,45,25,24,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,15,2020-04-11,769,703,,173,23,44,12,28,,,,135,43,25,24,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,16,2020-04-18,765,707,,160,21,41,,53,,,10,147,34,25,25,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,17,2020-04-25,770,710,10,155,30,43,,31,10,,,145,52,30,28,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,18,2020-05-02,714,649,,161,25,28,,51,,,14,131,37,15,13,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,19,2020-05-09,703,627,,145,26,28,,41,12,,16,137,34,19,17,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,20,2020-05-16,716,653,,158,18,40,,36,10,,13,143,40,14,12,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,21,2020-05-23,744,652,,167,23,34,,31,,,12,133,48,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/27/2023,Oregon,2020,22,2020-05-30,748,676,,150,27,28,,24,13,11,,160,47,11,10,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,23,2020-06-06,683,618,,135,23,28,,38,11,,,124,47,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/27/2023,Oregon,2020,24,2020-06-13,727,654,,158,25,27,,26,,,,141,30,15,14,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,25,2020-06-20,731,675,,166,25,32,,35,,,13,146,46,12,10,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,26,2020-06-27,689,618,,146,26,27,,36,,,15,118,38,15,13,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,27,2020-07-04,760,693,,156,29,37,,36,14,10,,149,47,20,19,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,28,2020-07-11,713,636,,149,30,39,,40,10,,13,110,37,14,14,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,29,2020-07-18,759,676,,167,29,39,,36,,11,,147,34,28,25,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,30,2020-07-25,740,653,,157,26,35,10,38,16,10,12,121,44,26,24,,,Suppressed (counts 1-9),,,,,,,,,,,,
09/27/2023,Oregon,2020,31,2020-08-01,719,638,,117,18,39,,35,,,10,139,43,32,29,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,32,2020-08-08,768,693,,161,28,42,,36,,,15,133,34,31,25,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,33,2020-08-15,777,692,,157,26,42,,39,,16,,145,39,33,27,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,34,2020-08-22,789,715,,166,26,38,,36,,,10,146,30,24,22,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,35,2020-08-29,749,690,,173,25,24,,38,12,11,,142,54,34,29,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,36,2020-09-05,707,626,,157,29,33,,28,,,,126,40,21,18,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,37,2020-09-12,737,663,,160,17,38,,39,,,,140,48,23,20,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,38,2020-09-19,790,712,,174,26,36,,34,,,11,136,53,17,14,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,39,2020-09-26,730,671,,164,30,39,,28,12,,,144,42,17,17,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,40,2020-10-03,733,645,,162,17,29,,29,,,12,126,45,21,17,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,41,2020-10-10,761,680,,170,20,37,,40,10,,16,136,38,24,20,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,42,2020-10-17,713,641,,133,24,45,,22,11,,10,135,38,35,29,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,43,2020-10-24,763,701,,149,24,42,,47,11,11,11,142,39,29,25,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
09/27/2023,Oregon,2020,44,2020-10-31,782,701,,138,23,39,,30,,,13,152,53,33,24,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,45,2020-11-07,835,747,,172,28,38,,29,,,16,135,44,36,28,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,46,2020-11-14,838,767,,172,30,32,,34,16,,,162,44,52,49,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2020,47,2020-11-21,835,762,,144,29,52,,32,16,,14,145,36,85,79,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,48,2020-11-28,880,817,,148,29,47,,35,11,,12,154,49,123,100,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,49,2020-12-05,936,868,,166,29,50,,36,12,,13,161,48,136,116,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,50,2020-12-12,941,867,,178,26,39,,30,10,12,10,157,48,153,131,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
09/27/2023,Oregon,2020,51,2020-12-19,979,903,,178,30,57,,39,,,13,171,58,126,108,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,52,2020-12-26,878,807,,168,28,35,,29,,,12,155,47,118,101,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2020,53,2021-01-02,904,816,,163,33,36,,44,,,13,143,46,122,102,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,1,2021-01-09,885,800,,162,27,44,,35,17,,13,133,33,121,102,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,2,2021-01-16,889,820,,169,22,50,,33,12,,15,164,49,95,81,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,3,2021-01-23,855,777,,175,26,41,,37,,,12,148,39,97,87,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,4,2021-01-30,836,740,,157,16,36,,33,,,,134,57,85,75,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2021,5,2021-02-06,836,750,,160,26,43,,48,,,13,135,44,67,56,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,6,2021-02-13,793,712,,150,25,37,,32,16,15,12,136,47,46,39,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
09/27/2023,Oregon,2021,7,2021-02-20,814,751,,185,36,30,,30,,12,17,169,44,36,31,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
09/27/2023,Oregon,2021,8,2021-02-27,800,726,,163,27,40,,46,,,,134,48,33,27,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2021,9,2021-03-06,793,722,,181,18,45,,34,,,14,163,38,31,29,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,10,2021-03-13,780,695,,154,19,40,,37,,,12,160,46,19,11,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,11,2021-03-20,825,744,,181,31,45,,39,10,,16,139,42,29,20,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,12,2021-03-27,803,716,,172,19,45,,31,,,14,125,42,32,28,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,13,2021-04-03,810,722,,168,24,36,,37,14,,13,148,46,24,19,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,14,2021-04-10,781,703,,171,29,39,,30,,,16,140,56,30,23,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,15,2021-04-17,739,666,,151,18,31,,35,,,10,165,38,23,20,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,16,2021-04-24,789,700,,174,31,31,0,37,,12,12,126,39,29,22,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
09/27/2023,Oregon,2021,17,2021-05-01,776,705,,167,42,35,,26,,,18,139,33,36,31,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,18,2021-05-08,779,689,,157,15,41,,23,17,,19,150,41,47,41,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,19,2021-05-15,810,739,,170,25,31,,33,14,,,135,46,52,50,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2021,20,2021-05-22,826,735,,153,31,46,,27,10,17,,148,49,62,49,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2021,21,2021-05-29,781,701,,165,35,27,,36,10,,13,131,36,36,30,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,22,2021-06-05,798,690,,153,23,40,,37,,,,134,36,38,31,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2021,23,2021-06-12,788,709,,166,27,45,,52,,,,145,40,31,22,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2021,24,2021-06-19,776,692,,144,20,42,,40,10,,12,164,40,30,25,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,25,2021-06-26,767,686,,161,24,24,,37,16,,,134,43,18,15,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2021,26,2021-07-03,943,727,,152,39,42,,29,,,24,153,48,19,14,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,27,2021-07-10,789,672,,164,25,33,,30,11,,12,134,46,18,14,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,28,2021-07-17,790,701,,159,28,32,,32,20,,10,156,31,21,17,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,29,2021-07-24,812,719,,175,33,34,,35,,,,158,46,24,20,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2021,30,2021-07-31,824,736,,162,30,34,,37,11,,13,140,43,33,28,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,31,2021-08-07,808,726,,170,28,40,,31,14,10,15,131,31,59,52,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
09/27/2023,Oregon,2021,32,2021-08-14,872,781,,162,33,42,,41,11,10,20,153,40,92,82,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
09/27/2023,Oregon,2021,33,2021-08-21,943,873,,163,25,35,,29,,,13,154,44,153,144,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,34,2021-08-28,983,894,,169,22,42,,26,12,,12,150,43,193,180,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,35,2021-09-04,1063,977,,182,33,47,,30,11,,17,144,45,252,237,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,36,2021-09-11,1013,936,,155,35,33,,48,12,,14,165,34,231,212,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,37,2021-09-18,996,901,,165,37,43,,42,,,13,128,43,218,201,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,38,2021-09-25,1018,916,,170,24,41,,25,13,,,172,48,203,192,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2021,39,2021-10-02,949,866,,149,27,47,,41,,,,151,45,172,150,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2021,40,2021-10-09,981,901,,170,27,39,,34,,11,19,168,54,171,153,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
09/27/2023,Oregon,2021,41,2021-10-16,963,877,,173,25,37,,41,15,,13,169,51,124,108,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,42,2021-10-23,962,872,,173,30,50,,40,11,,11,154,62,141,119,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,43,2021-10-30,926,842,,145,31,40,,42,,,,168,53,136,113,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2021,44,2021-11-06,875,811,,171,29,42,,36,,,13,154,40,103,91,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,45,2021-11-13,881,796,,154,22,45,,32,11,,14,166,52,86,76,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,46,2021-11-20,892,810,,142,30,47,,25,,,12,165,47,90,83,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
09/27/2023,Oregon,2021,47,2021-11-27,875,812,,157,26,39,,47,,12,14,141,54,91,80,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
09/27/2023,Oregon,2021,48,2021-12-04,865,776,,167,33,26,,40,11,,,147,50,81,69,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/27/2023,Oregon,2021,49,2021-12-11,966,865,,183,25,47,,43,15,14,17,175,50,84,65,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
09/27/2023,Oregon,2021,50,2021-12-18,925,835,,173,30,44,13,42,,11,11,158,58,74,61,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,,,,,
09/27/2023,Oregon,2021,51,2021-12-25,898,818,,171,28,32,,41,10,15,10,172,50,70,59,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
09/27/2023,Oregon,2021,52,2022-01-01,936,864,,175,31,40,10,56,14,,16,162,63,74,64,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
